res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
309584,Being Chef- Pure Veg Kitchen,[],https://www.zomato.com/ncr/being-chef-pure-veg-kitchen-sector-14-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 18/A, Sector 16, IDC, Sector 14, Gurgaon",Gurgaon,1,Sector 14,28.47024335,77.05340356,,1,"Sector 14, Gurgaon","North Indian, Italian, Chinese",12 Noon to 2 AM,550,2,Rs.,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Digital Payments Accepted']",3.8,Good,1075,236,0,-1,-1
18733131,Greenr Cafe,['Café'],https://www.zomato.com/ncr/greenr-cafe-sector-15-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"01, 32nd Avenue, Sector 15, Gurgaon",Gurgaon,1," 32nd Avenue, NH8, Gurgaon",28.46135158,77.04985064,,1," 32nd Avenue, NH8, Gurgaon, Gurgaon",Cafe,12Noon to 10PM (Mon-Sun),1100,3,Rs.,"['Dinner', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Gluten Free Options', 'Vegan Options', 'Brunch', 'Digital Payments Accepted', 'Pure Veg']",4.4,Very Good,592,643,0,-1,-1
18224536,Udaipuri,[],https://www.zomato.com/ncr/udaipuri-sector-53-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 55, Saraswati Kunj, Golf Course Road, Sector 53, Gurgaon",Gurgaon,1,Sector 53,28.4371315,77.10022185,,1,"Sector 53, Gurgaon","North Indian, Rajasthani",11am – 12midnight (Mon-Sun),700,2,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Digital Payments Accepted', 'Pure Veg']",4.1,Very Good,551,845,0,1,-1
18788496,JVR - Jai Vaishno Rasoi,[],https://www.zomato.com/ncr/jvr-jai-vaishno-rasoi-sector-45-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 133, 2nd Floor, Huda Market, Sector 46, Near Sector 45, Gurgaon",Gurgaon,1,Sector 45,28.43448987,77.05862045,122001,1,"Sector 45, Gurgaon","North Indian, Chinese","11:30 AM to 4 PM, 6:30 PM to 11 PM",350,1,Rs.,"['Delivery', 'Lunch', 'Cash', 'Dinner', 'Serves Jain Food', 'Digital Payments Accepted', 'Pure Veg']",4.3,Very Good,377,123,0,1,-1
18642336,Enoki,[],https://www.zomato.com/ncr/enoki-sikandarpur-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"DLF City Court , Gurgaon, Sikandarpur, Gurgaon",Gurgaon,1,Sikandarpur,28.48377027,77.09525842,,1,"Sikandarpur, Gurgaon","Asian, Japanese, Thai, Sushi, Poké, Chinese",Mon-Sun (11 AM to 11 PM),1000,3,Rs.,"['Credit Card', 'Delivery', 'Cash', 'Debit Card', 'Sneakpeek']",4.4,Very Good,429,290,0,1,-1
5042,EEST - The Westin Gurgaon,['Fine Dining'],https://www.zomato.com/ncr/eest-the-westin-gurgaon-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Westin Hotel, Sector 29, Gurgaon",Gurgaon,1,"The Westin Gurgaon, Sector 29",28.47673545,77.07156982,0,1,"The Westin Gurgaon, Sector 29, Gurgaon","Asian, Japanese, Thai, Chinese","12 Noon to 3:30 PM, 7 PM to 11:55 PM",3500,4,Rs.,"['Credit Card', 'Cash', 'Dinner', 'Lunch', 'Debit Card', 'Wifi', 'Table booking recommended', 'Air Conditioned', 'Indoor Seating', 'Serves Cocktails', 'Valet Parking Available', '4/5 Star', 'Luxury Dining']",4.1,Very Good,443,222,0,-1,-1
18291200,Town Hall,['Fine Dining'],https://www.zomato.com/ncr/town-hall-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Two Horizon Center, Golf Course Road, Gurgaon",Gurgaon,1,"Two Horizon Center, Golf Course Road",28.45126343,77.09784206,,1,"Two Horizon Center, Golf Course Road, Gurgaon","Japanese, Thai, Italian, Asian, Momos",12 Noon to 1 AM (Mon-Sun),2500,4,Rs.,"['Lunch', 'Dinner', 'Serves Alcohol', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Fullbar', 'Private Dining Area Available', 'Valet Parking Available', 'Table reservation required', 'Air Conditioned', 'Indoor Seating']",4.2,Very Good,414,442,0,-1,-1
18138411,Sushi Junction,[],https://www.zomato.com/ncr/sushi-junction-1-sikandarpur-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"143, 1st Floor, DLF City Court, Sector 24, Sikanderpur, Gurgaon",Gurgaon,1,Sikandarpur,28.48282284,77.09564835,,1,"Sikandarpur, Gurgaon","Sushi, Japanese, Asian, Momos",11am – 11pm (Mon-Sun),1000,3,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Digital Payments Accepted']",4.3,Very Good,376,240,0,1,-1
310385,Sushi Haus,[],https://www.zomato.com/ncr/sushi-haus-dlf-phase-1-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"DLF Phase 1, Gurgaon",Gurgaon,1,DLF Phase 1,28.47823169,77.10031036,,1,"DLF Phase 1, Gurgaon","Japanese, Sushi",12 Noon to 1 AM,1300,3,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Credit Card']",4.1,Very Good,248,250,0,1,-1
18715845,Sushi-Kyo - Clarens Hotel,['Casual Dining'],https://www.zomato.com/ncr/sushi-kyo-clarens-hotel-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 363, Sector 29, Gurgaon",Gurgaon,1,"Clarens Hotel, Sector 29, Gurgaon",28.46173122,77.06784926,,1,"Clarens Hotel, Sector 29, Gurgaon, Gurgaon",Japanese,6 PM to 11 PM,1500,3,Rs.,"['Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Serves Alcohol', 'Cash', 'Credit Card', 'Wine', '4/5 Star', 'Air Conditioned', 'Indoor Seating']",3.9,Good,71,36,0,-1,-1
18649486,The Drunken Botanist,['Bar'],https://www.zomato.com/ncr/the-drunken-botanist-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 1B & 1C, Upper Ground Floor-C, Building 10C, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.4936741,77.0883343,,1,"Cyber Hub, DLF Cyber City, Gurgaon","Continental, Italian, North Indian, Chinese",Mon-Sun (12 Noon to 1 AM),2000,4,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Debit Card', 'Nightlife', 'Indoor Seating', 'Table booking recommended', 'DJ', 'Fullbar', 'Air Conditioned', 'Smoking Area']",4.4,Very Good,5554,7475,0,-1,-1
18656043,Pra Pra Prank,['Casual Dining'],https://www.zomato.com/ncr/pra-pra-prank-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 24, Ground Floor, Cyber Hub, Sector 24, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49479795,77.08772745,,1,"Cyber Hub, DLF Cyber City, Gurgaon","Asian, Modern Indian",12 Noon to 12 Midnight,2100,4,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted']",4.2,Very Good,1768,2712,0,-1,-1
311104,Impromptu,['Bar'],https://www.zomato.com/ncr/impromptu-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Vatika Towers Complex, Golf Course Road, Gurgaon",Gurgaon,1,Golf Course Road,28.43805518,77.10469846,,1,"Golf Course Road, Gurgaon","European, Continental, North Indian, Italian",12 Noon to 12 Midnight,2200,4,Rs.,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Digital Payments Accepted', 'Wifi']",4.1,Very Good,2224,2033,0,1,-1
18254537,Nowhere Terrace Brewpub Cafe,['Café'],https://www.zomato.com/ncr/nowhere-terrace-brewpub-cafe-dlf-phase-4-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, CrossPoint Mall, Opposite Galleria Market DLF Phase 4, Gurgaon",Gurgaon,1,"Cross Point Mall, DLF Phase 4",28.468322,77.08363708,122009,1,"Cross Point Mall, DLF Phase 4, Gurgaon","Cafe, European, Asian, North Indian, Chinese, Italian, Continental",9 AM to 12 Midnight,1600,3,Rs.,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'DJ', 'Live Sports Screening', 'Nightlife', 'Craft Beer', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Live Entertainment']",4.1,Very Good,1298,1905,0,-1,-1
18291202,Artusi Ristorante in Piazza Horizon,['Fine Dining'],https://www.zomato.com/ncr/artusi-ristorante-in-piazza-horizon-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plaza Level, 2 Horizon Center, Golf Course Road, Gurgaon",Gurgaon,1,"Two Horizon Center, Golf Course Road",28.4513557,77.09706523,122002,1,"Two Horizon Center, Golf Course Road, Gurgaon",Italian,12noon – 11:30pm (Mon-Sun),3500,4,Rs.,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Luxury Dining', 'Fullbar', 'Table booking recommended', 'Wifi']",4.3,Very Good,533,977,0,-1,-1
18649486,The Drunken Botanist,['Bar'],https://www.zomato.com/ncr/the-drunken-botanist-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 1B & 1C, Upper Ground Floor-C, Building 10C, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.4936741,77.0883343,,1,"Cyber Hub, DLF Cyber City, Gurgaon","Continental, Italian, North Indian, Chinese",Mon-Sun (12 Noon to 1 AM),2000,4,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Debit Card', 'Nightlife', 'Indoor Seating', 'Table booking recommended', 'DJ', 'Fullbar', 'Air Conditioned', 'Smoking Area']",4.4,Very Good,5554,7475,0,-1,-1
18601364,AB's - Absolute Barbecues,['Casual Dining'],https://www.zomato.com/ncr/abs-absolute-barbecues-mg-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop LG 1-3, MGF Metropolis Mall, MG Road, Gurgaon",Gurgaon,1,"MGF Metropolis Mall, MG Road",28.47964156,77.08108932,,1,"MGF Metropolis Mall, MG Road, Gurgaon","European, Mediterranean, North Indian","12 Noon to 4:30 PM, 6:30 PM to 11:30 PM",1600,3,Rs.,"['Lunch', 'Mall Parking', 'Takeaway Available', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Fullbar', 'Air Conditioned', 'Buffet', 'Group Meal', 'Indoor Seating', 'Kid Friendly']",4.6,Excellent,4305,1850,0,-1,-1
18418247,Feel Alive,['Pub'],https://www.zomato.com/ncr/feel-alive-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SCO 53, 2nd Floor, Main Market, Sector 29, Gurgaon",Gurgaon,1,Sector 29,28.46793707,77.06413776,,1,"Sector 29, Gurgaon","North Indian, Fast Food, Italian, Asian, Continental, Bar Food",11:45 AM to 1 AM,1200,3,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Karaoke', 'Fullbar', 'Indoor Seating', 'Above 18 Only', 'Smoking Area', 'Live Sports Screening', 'Live Music', 'Air Conditioned', 'Private Dining Area Available', 'Wifi']",4.9,Excellent,2095,6768,0,-1,-1
18463965,Vapour Bar Exchange,['Microbrewery'],https://www.zomato.com/ncr/vapour-bar-exchange-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Global Foyer Mall, Golf Course Road, Gurgaon",Gurgaon,1,"Global Foyer Mall, Golf Course Road",28.46057667,77.09494192,,1,"Global Foyer Mall, Golf Course Road, Gurgaon","Continental, Italian, American, North Indian",12 Noon to 12 Midnight,1600,3,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Mall Parking', 'Credit Card', 'Lunch', 'Table Reservation Not Required', 'Live Sports Screening', 'Craft Beer', 'Indoor Seating', 'Above 18 Only', 'Air Conditioned', 'Nightlife', 'Fullbar']",4.8,Excellent,1017,2305,0,-1,-1
18337894,Prankster,['Microbrewery'],https://www.zomato.com/ncr/prankster-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Site 8-10, Sector 29, Gurgaon",Gurgaon,1,Sector 29,28.46899664,77.06330962,,1,"Sector 29, Gurgaon","Bar Food, Modern Indian",12:30 PM to 1 AM,1500,3,Rs.,"['Cash', 'Dinner', 'Lunch', 'Debit Card', 'Credit Card', 'Smoking Area', 'Fullbar', 'Outdoor Seating', 'Wifi', 'Table booking recommended', 'Craft Beer', 'Indoor Seating', 'Live Sports Screening', 'Digital Payments Accepted', 'Air Conditioned', 'Nightlife', 'Above 18 Only']",4.2,Very Good,4899,17702,0,-1,-1
18579383,The Barbeque Company,['Casual Dining'],https://www.zomato.com/ncr/the-barbeque-company-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SCO 305, 1st & 2nd Floor, Sector 29, Gurgaon",Gurgaon,1,Sector 29,28.46397958,77.06405796,122002,1,"Sector 29, Gurgaon","North Indian, Chinese, BBQ","12noon – 3:30pm, 6:30pm – 11pm (Mon-Sun)",1200,3,Rs.,"['Lunch', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Live Sports Screening', 'Fullbar', 'Air Conditioned', 'Wheelchair Accessible', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Table reservation required', 'Buffet']",4.3,Very Good,2213,1514,0,-1,-1
496,Bikanervala,['Sweet Shop'],https://www.zomato.com/ncr/bikanervala-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 3-5, Sector 29,Near Leisure Valley Park,  Gurgaon",Gurgaon,1,Sector 29,28.46851681,77.06357248,122002,1,"Sector 29, Gurgaon","Mithai, Street Food, South Indian, North Indian, Chinese",8 AM to 11 PM,600,2,Rs.,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Breakfast', 'Sodexo', 'Air Conditioned', 'Indoor Seating', 'Ticket Restaurant', 'Pure Veg', 'Desserts and Bakes']",4.1,Very Good,2316,1580,0,-1,-1
18289242,Cyber Hub Social,['Lounge'],https://www.zomato.com/CyberHubSocial?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 4A, Ground Floor, DLF Cyber Hub, Tower 8C, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49423603,77.08838727,,1,"Cyber Hub, DLF Cyber City, Gurgaon","Continental, American, Asian, North Indian, European","11am – 1am (Mon, Tue, Thu, Fri, Sat, Sun), 11am – 12:30AM (Wed)",2200,4,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Fullbar', 'Table reservation required', 'Digital Payments Accepted', 'Wifi', 'Nightlife', 'Indoor Seating', 'Restricted Entry', 'Air Conditioned', 'Smoking Area']",4.4,Very Good,3548,3533,0,-1,-1
306153,Dhaba - Estd 1986 Delhi,['Casual Dining'],https://www.zomato.com/ncr/dhaba-estd-1986-delhi-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49536988,77.08874702,122002,1,"Cyber Hub, DLF Cyber City, Gurgaon",North Indian,"12noon – 4pm, 6:30pm – 11:30pm (Mon-Sun)",2200,4,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned']",4.5,Excellent,3231,1741,0,-1,-1
18759923,Duty Free | Vayu Bar,['Microbrewery'],https://www.zomato.com/ncr/duty-free-vayu-bar-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SCO - 32, Sector 29, Gurgaon",Gurgaon,1,Sector 29,28.46835176,77.06276413,,1,"Sector 29, Gurgaon","Continental, Mexican, North Indian, Italian, Asian",12 Noon to 1 AM,1700,3,Rs.,"['Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Smoking Area', 'Live Sports Screening', 'Craft Beer', 'Outdoor Seating', 'Live Music', 'Rooftop', 'Free Wifi', 'Sneakpeek', 'DJ', 'Nightlife', 'Fullbar', 'Beer', 'Indoor Seating', 'Air Conditioned']",4.1,Very Good,1370,2218,0,-1,-1
18863320,Unplugged Courtyard,['Casual Dining'],https://www.zomato.com/ncr/unplugged-courtyard-udyog-vihar-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Plot 269, Phase II, Udyog Vihar, Gurgaon",Gurgaon,1,Udyog Vihar,28.506851,77.085383,,1,"Udyog Vihar, Gurgaon","North Indian, Continental, Momos",12 Noon to 1 AM,1500,3,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Sneakpeek', 'Live Sports Screening', 'Valet Parking Available', 'Fullbar', 'Live Music', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'Nightlife']",4.3,Very Good,921,2013,0,-1,-1
18656043,Pra Pra Prank,['Casual Dining'],https://www.zomato.com/ncr/pra-pra-prank-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 24, Ground Floor, Cyber Hub, Sector 24, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49479795,77.08772745,,1,"Cyber Hub, DLF Cyber City, Gurgaon","Asian, Modern Indian",12 Noon to 12 Midnight,2100,4,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Fullbar', 'Digital Payments Accepted', 'Indoor Seating']",4.2,Very Good,1768,2712,0,-1,-1
306046,SodaBottleOpenerWala,['Casual Dining'],https://www.zomato.com/ncr/sodabottleopenerwala-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.4945861,77.0886758,122002,1,"Cyber Hub, DLF Cyber City, Gurgaon","Parsi, North Indian, Maharashtrian, Beverages, Bakery",8:30am – 12midnight (Mon-Sun),1700,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Breakfast', 'Air Conditioned', 'Wifi', 'Outdoor Seating', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Fullbar']",4.3,Very Good,4185,4324,0,-1,-1
18168152,Barbeque Nation,['Casual Dining'],https://www.zomato.com/ncr/barbeque-nation-sohna-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop No G85 Spaze Platinum Tower, Ground Floor, Gurgaon-Sohna Highway, Sector 47, Gurugram, Haryana 122018.   ",Gurgaon,1,Sohna Road,28.42179612,77.04059802,,1,"Sohna Road, Gurgaon","North Indian, Chinese, BBQ","12noon – 3:30pm, 6:30pm – 11:30pm (Mon-Sun)",1600,3,Rs.,"['Lunch', 'Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Fullbar', 'Live Music', 'Table booking recommended', 'Buffet', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned']",4.2,Very Good,1141,902,0,-1,-1
5004,Om Sweets & Snacks,['Quick Bites'],https://www.zomato.com/ncr/om-sweets-snacks-sector-31-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SCO 17, Main Market, Sector 31, Gurgaon",Gurgaon,1,Sector 31,28.45323374,77.05057986,0,1,"Sector 31, Gurgaon","North Indian, Mithai, Fast Food, South Indian, Chinese",8am – 10:30pm (Mon-Sun),500,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",4.2,Very Good,2047,503,0,-1,-1
310188,PizzaExpress,['Casual Dining'],https://www.zomato.com/ncr/pizzaexpress-dlf-phase-3-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"T-317, 3rd Floor, Ambience Mall, DLF Phase 3, Gurgaon",Gurgaon,1,"Ambience Mall, DLF Phase 3",28.50379474,77.09659383,,1,"Ambience Mall, DLF Phase 3, Gurgaon","Italian, Pizza, Salad",11:30am – 12midnight (Mon-Sun),1900,3,Rs.,"['Cash', 'Dinner', 'Credit Card', 'Lunch', 'Takeaway Available', 'Mall Parking', 'Delivery', 'Air Conditioned', 'Wine', 'Table booking recommended', 'Beer', 'Wheelchair Accessible', 'Indoor Seating', 'Wifi']",4.7,Excellent,2675,1832,0,-1,-1
18157413,Molecule Air Bar,['Microbrewery'],https://www.zomato.com/ncr/molecule-air-bar-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SCO 53, 4th Floor, Main Market, Sector 29, Gurgaon",Gurgaon,1,Sector 29,28.46794238,77.06414446,,1,"Sector 29, Gurgaon","Bar Food, North Indian",12 Noon to 1 AM,1500,3,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Live Sports Screening', 'Sports TV', 'Live Music', 'Rooftop', 'Table booking recommended', 'Wifi', 'DJ', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Craft Beer']",4.3,Very Good,5068,9905,0,-1,-1
4809,Amaranta - The Oberoi,['Fine Dining'],https://www.zomato.com/ncr/amaranta-the-oberoi-udyog-vihar-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Oberoi, 443, Phase 5, Udyog Vihar, Gurgaon",Gurgaon,1,"The Oberoi, Udyog Vihar",28.50135542,77.08651677,0,1,"The Oberoi, Udyog Vihar, Gurgaon",Modern Indian,"12:30 PM to 3 PM, 7 PM to 11 PM (Mon-Sat), 12:30 PM to 3:30 PM, 7 PM to 11 PM (Sun)",6000,4,Rs.,"['Cash', 'Dinner', 'Lunch', 'Debit Card', 'Credit Card', 'Serves Alcohol', 'Indoor Seating', 'Fullbar', 'Brunch', 'Air Conditioned', '4/5 Star', 'Luxury Dining', 'Table booking recommended', 'Valet Parking Available', 'Wheelchair Accessible', 'Buffet']",4.1,Very Good,162,177,0,-1,-1
4810,Threesixtyone Degrees - The Oberoi,['Fine Dining'],https://www.zomato.com/ncr/threesixtyone-degrees-the-oberoi-udyog-vihar-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Oberoi, 443, Phase 5, Udyog Vihar, Gurgaon",Gurgaon,1,"The Oberoi, Udyog Vihar",28.50134275,77.08648592,0,1,"The Oberoi, Udyog Vihar, Gurgaon","Japanese, Italian, North Indian, Chinese",5:30 AM to 1 AM,5500,4,Rs.,"['Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Breakfast', 'Dinner', 'Outdoor Seating', 'Air Conditioned', 'Wheelchair Accessible', '4/5 Star', 'Brunch', 'Valet Parking Available', 'Indoor Seating', 'Luxury Dining', 'Fullbar', 'Table booking recommended']",4.2,Very Good,971,826,0,-1,-1
2708,Cilantro - Trident Gurgaon,['Fine Dining'],https://www.zomato.com/ncr/cilantro-trident-gurgaon-udyog-vihar-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon",Gurgaon,1,"Trident, Udyog Vihar",28.50233098,77.08920568,0,1,"Trident, Udyog Vihar, Gurgaon","North Indian, Italian, Asian",6:30 AM to 1 AM,5000,4,Rs.,"['Dinner', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Breakfast', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Luxury Dining', 'Brunch', 'Fullbar', '4/5 Star', 'Table booking recommended', 'Wheelchair Accessible', 'Buffet']",4.1,Very Good,355,822,0,-1,-1
2443,Wildfire - Crowne Plaza,['Fine Dining'],https://www.zomato.com/ncr/wildfire-crowne-plaza-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Crowne Plaza, National Highway 8, Sector 29, Gurgaon",Gurgaon,1,"Crowne Plaza, Sector 29",28.46777909,77.0599059,0,1,"Crowne Plaza, Sector 29, Gurgaon",Brazilian,6:30 PM to 11:30 PM,5000,4,Rs.,"['Dinner', 'Credit Card', 'Cash', 'Debit Card', 'Luxury Dining', 'Fullbar', 'Buffet', 'Air Conditioned', 'Romantic Dining', 'Wheelchair Accessible', '4/5 Star', 'Axis Bank - Dining Delights', 'Valet Parking Available', 'Wifi', 'Indoor Seating']",4,Very Good,214,464,0,-1,-1
307416,I-Kandy - Le Meridien Gurgaon,['Lounge'],https://www.zomato.com/ncr/i-kandy-le-meridien-gurgaon-mg-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon",Gurgaon,1,"Le Meridien Gurgaon, MG Road",28.4810909,77.10865438,122002,1,"Le Meridien Gurgaon, MG Road, Gurgaon",Finger Food,"7 PM to 12 Midnight (Tue-Sat), Mon & Sun Closed",4500,4,Rs.,"['Credit Card', 'Cash', 'Debit Card', 'Dinner', 'Live Music', 'Valet Parking Available', 'Indoor Seating', 'Smoking Area', 'Live Sports Screening', 'Fullbar', 'Table booking recommended', 'Outdoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Nightlife', '4/5 Star']",3.8,Good,240,47,0,-1,-1
